ACQUISITION_COST,ADDRESS_HOME_CITY,ADDRESS_HOME_COUNTRY,ADDRESS_HOME_POSTAL_CODE,ADDRESS_HOME_STATE,ADDRESS_LAST_CHANGED_DATE,ADDRESS_MAILING_CITY,ADDRESS_MAILING_COUNTRY,ADDRESS_MAILING_POSTAL_CODE,ADDRESS_MAILING_STATE,ADDRESS_WORK_CITY,ADDRESS_WORK_COUNTRY,ADDRESS_WORK_POSTAL_CODE,ADDRESS_WORK_STATE,ADVERTISING_INDICATOR,AGE_RANGE,AGGREGATION_OPT_IN_INDICATOR,ANNUAL_INCOME,ATTACHMENT_ALLOWED_INDICATOR,BIRTH_YEAR,CONTACT_PREFERENCE,CREDIT_AUTHORITY_LEVEL,CREDIT_SCORE,CREDIT_UTILIZATION,CURRENT_EMPLOYMENT_START_DATE,CUSTOMER_BEHAVIOR,CUSTOMER_ID,DATE_FIRST_ACCOUNT_OPENED,DATE_LAST_ACCOUNT_OPENED,DEATH_YEAR,DEBT_SERVICE_COVERAGE_RATIO,EDUCATION_LEVEL,EFFECTIVE_DATE,EMPLOYMENT_STATUS,FAMILY_SIZE,GENDER,GEOGRAPHIC_AREA_HOME,GEOGRAPHIC_AREA_MAILING,GEOGRAPHIC_AREA_WORK,HEAD_OF_HOUSEHOLD_INDICATOR,HOME_OWNER_INDICATOR,HOUSEHOLD_ID,IMPORTANCE_LEVEL_CODE,INFLUENCE_SCORE,INTERNET_BANKING_INDICATOR,LIFE_CYCLE_STATUS_CHANGE_REASON,LIFE_CYCLE_STATUS_CODE,LOYALTY_RATING_CODE,MARITAL_STATUS,MARKET_GROUP,METRIC_BEHAVIOR_PROFILE,METRIC_BEHAVIOR_PROFILE_2,METRIC_BEHAVIOR_PROFILE_3,METRIC_BEHAVIOR_PROFILE_4,METRIC_BEHAVIOR_PROFILE_5,METRIC_COMMUNICATION_STYLE,METRIC_FINANCIAL_KNOWLEDGE_RATING,METRIC_LATEST_TONE,METRIC_NET_PROMOTER_SCORE,METRIC_PERSONALITY_TYPE,METRIC_SATISFACTION_LEVEL,METRIC_STRENGTH_OF_RELATIONSHIP,METRIC_TECH_SAVY,MONTHLY_HOUSING_COST,MONTHLY_NET_INCOME,NUMBER_OF_DEPENDENT_ADULTS,NUMBER_OF_DEPENDENT_CHILDREN,OLDEST_DEPENDENT_ADULT_BIRTH_YEAR,OLDEST_DEPENDENT_CHILD_BIRTH_YEAR,PERSONAL_INTEREST_TOPIC_1,PERSONAL_INTEREST_TOPIC_2,PREFERRED_COMMUNICATION_FORM,PRIMARY_ADVISOR_ID,PRIMARY_ADVISOR_ORGANIZATION_ID,PRIMARY_BRANCH_PROXIMITY,PRIMARY_SPOKEN_LANGUAGE,PRIMARY_WRITTEN_LANGUAGE,PROFESSION,PURSUIT,RECORDED_VOICE_SAMPLE_ID,REFERRALS_VALUE_CODE,RELATIONSHIP_START_DATE,RETIREMENT_AGE,SATISFACTION_RATING_FROM_SURVEY,SECONDARY_ADVISOR_ID,SECONDARY_ADVISOR_ORGANIZATION_ID,SPECIAL_TERMS_INDICATOR,STATUS,STATUS_DATE,STATUS_REASON,URBAN_CODE,USER_DEFINED_BOOLEAN_1,USER_DEFINED_BOOLEAN_2,USER_DEFINED_BOOLEAN_3,USER_DEFINED_BOOLEAN_4,USER_DEFINED_BOOLEAN_5,USER_DEFINED_DATE_1,USER_DEFINED_DATE_2,USER_DEFINED_DATE_3,USER_DEFINED_DATE_4,USER_DEFINED_DATE_5,USER_DEFINED_INTEGER_1,USER_DEFINED_INTEGER_2,USER_DEFINED_INTEGER_3,USER_DEFINED_INTEGER_4,USER_DEFINED_INTEGER_5,USER_DEFINED_NUMERIC_1,USER_DEFINED_NUMERIC_2,USER_DEFINED_NUMERIC_3,USER_DEFINED_NUMERIC_4,USER_DEFINED_NUMERIC_5,USER_DEFINED_STRING_1,USER_DEFINED_STRING_2,USER_DEFINED_STRING_3,USER_DEFINED_STRING_4,USER_DEFINED_STRING_5,WALLET_SHARE_PERCENTAGE,YOUNGEST_DEPENDENT_ADULT_BIRTH_YEAR,YOUNGEST_DEPENDENT_CHILD_BIRTH_YEAR
85.63782671954398,Springfield,USA,Q4L,Montana,2016-01-18,Springfield,USA,Q4L,Montana,Springfield,USA,Q4L,Montana,True,40 to 55,True,118391.25,True,1968,none,Low,782.751282445818,0.45434489082744867,2015-02-04,Growth,1026,2016-03-07,2016-03-07,,1.0,University,2018-03-07,Employed,4,Female,USA Montana,USA Montana,USA Montana,True,TRUE,1026,High priority,116373,False,,,81927,Married,Accumulating,,,,,,,,,,,,,,1775.8687499999999,5919.5625,0,2,,,,,Teleconference,,1105,676.9918506461761,English,English,Data Scientist,Estate Planning,143886,Low,2016-03-07,67,satisfied,91277,54580,False,Inactive,2018-03-07,,City,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
74.89168161609176,Bedrock,USA,K0K,Virginia,2014-09-26,Bedrock,USA,K0K,Virginia,Bedrock,USA,K0K,Virginia,True,55 to 65,True,80110.0,True,1960,none,Low,783.9999462007872,0.6665587571129752,2014-08-06,Growth,1027,2016-09-22,2016-09-22,,1.0,PhD,2016-09-22,Homemaker,3,Female,USA Virginia,USA Virginia,USA Virginia,True,TRUE,1027,High priority,79659,True,,,47305,Single,Accumulating,,,,,,,,,,,,,,1201.6499999999999,4005.5,0,2,,,,,Teleconference,1012,,422.3006072024478,English,English,Data Scientist,Philanthropy,138583,Very Low,2016-09-22,67,satisfied,64991,136924,False,Active,2016-09-22,,City,,,,,,,,,,,,,,,,,,,,,,,,,,51,,
82.85341137480233,Pallet Town,USA,G1P,Kentucky,2016-06-14,Pallet Town,USA,G1P,Kentucky,Pallet Town,USA,G1P,Kentucky,True,40 to 55,True,67747.0,True,1971,email,Medium,676.0437111934655,0.23514506198810364,2015-04-12,Moderate,1028,2017-06-04,2017-06-04,,1.0,College,2017-06-04,Employed,4,Male,USA Kentucky,USA Kentucky,USA Kentucky,True,TRUE,1028,Low priority,95997,False,,,100170,Married,Accumulating,,,,,,,,,,,,,,1016.2049999999999,3387.35,0,2,,,,,Email,1002,,431.12642534526935,English,English,Physician,Capital Acquisition,118908,High,2017-06-04,67,satisfied,118020,66174,True,Active,2017-06-04,,City,,,,,,,,,,,,,,,,,,,,,,,,,,56,,
55.85722063545525,Bedrock,USA,G1K,Missouri,2015-03-07,Bedrock,USA,G1K,Missouri,Bedrock,USA,G1K,Missouri,True,55 to 65,True,74002.0,True,1957,mail,Low,777.419939359665,0.5602539244266939,2014-04-28,Growth,1029,2016-08-28,2016-08-28,,1.0,University,2016-08-28,Employed,4,Female,USA Missouri,USA Missouri,USA Missouri,True,TRUE,1029,High priority,50431,False,,,131178,Married,Accumulating,,,,,,,,,,,,,,1110.03,3700.1,0,2,,,,,Teleconference,,1293,851.3144313730747,English,English,Data Scientist,Estate Planning,89273,Low,2016-08-28,67,satisfied,124625,97705,True,Active,2016-08-28,,City,,,,,,,,,,,,,,,,,,,,,,,,,,74,,
62.99071746960799,Star City,USA,K0K,Georgia,2016-03-09,Star City,USA,K0K,Georgia,Star City,USA,K0K,Georgia,True,55 to 65,True,90661.0,True,1958,none,Low,793.7464680620656,0.7179616213231845,2015-05-13,Growth,1030,2017-06-16,2017-06-16,,1.0,University,2017-06-16,Homemaker,4,Female,USA Georgia,USA Georgia,USA Georgia,False,TRUE,1030,High priority,111488,True,,,104850,Married,Accumulating,,,,,,,,,,,,,,1359.915,4533.05,0,2,,,,,Teleconference,1002,,448.8875372936579,English,English,Data Scientist,Philanthropy,140855,High,2017-06-16,67,satisfied,62249,96864,False,Active,2017-06-16,,City,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
56.053915084493234,Castle Rock,USA,G1K,Illinois,2014-02-05,Castle Rock,USA,G1K,Illinois,Castle Rock,USA,G1K,Illinois,True,55 to 65,True,77846.0,True,1958,email,Low,732.2534604478344,0.21528978015110017,2015-01-11,Growth,1031,2016-12-22,2016-12-22,,1.0,PhD,2016-12-22,Homemaker,3,Female,USA Illinois,USA Illinois,USA Illinois,True,TRUE,1031,High priority,97207,False,,,141124,Single,Accumulating,,,,,,,,,,,,,,1167.6899999999998,3892.2999999999997,0,2,,,,,Teleconference,1001,,696.4553924583143,English,English,Data Scientist,Increase Net Worth,58971,Very Low,2016-12-22,67,very satisfied,119825,47617,False,Active,2016-12-22,,City,,,,,,,,,,,,,,,,,,,,,,,,,,33,,
97.85055240097891,Zion,USA,Q4L,Maryland,2017-09-17,Zion,USA,Q4L,Maryland,Zion,USA,Q4L,Maryland,True,40 to 55,True,94093.0,True,1967,email,Low,790.1705031178262,0.6721603058043377,2015-04-01,Growth,1032,2018-07-24,2018-07-24,,1.0,University,2018-07-24,Employed,4,Male,USA Maryland,USA Maryland,USA Maryland,True,TRUE,1032,High priority,99035,True,,,59503,Married,Accumulating,,,,,,,,,,,,,,1411.3949999999998,4704.65,0,2,,,,,Teleconference,1001,,805.662856041522,English,English,Data Scientist,Estate Planning,137396,Medium,2018-07-24,67,satisfied,142396,100727,False,Active,2018-07-24,,City,,,,,,,,,,,,,,,,,,,,,,,,,,53,,
47.251012188291334,Los Santos,USA,K0K,Oklahoma,2015-01-15,Los Santos,USA,K0K,Oklahoma,Los Santos,USA,K0K,Oklahoma,True,65 and over,True,132499.0,True,1942,none,Very High,764.5171923457988,0.48021413136890206,2016-10-15,Aggressive,1033,2017-03-13,2017-03-13,,1.0,Professional,2017-03-13,Selfemployed,1,Female,USA Oklahoma,USA Oklahoma,USA Oklahoma,True,FALSE,1033,Normal priority,81088,False,,,77637,Divorced,Spending,,,,,,,,,,,,,,1987.485,6624.95,0,0,,,,,In Person,,1806,620.3543973550888,English,English,Software Developer,Retirement Planning,117269,Very High,2017-03-13,67,very satisfied,141451,76435,False,Active,2017-03-13,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,23,,
98.64040607487432,Riverdale,Canada,G1K,YT,2015-02-10,Riverdale,Canada,G1K,YT,Riverdale,Canada,G1K,YT,True,55 to 65,True,131605.0,True,1952,none,Low,723.5465876269609,0.21183981885580178,2015-06-22,Growth,1034,2016-09-23,2016-09-23,,1.0,PhD,2018-09-23,Retired,2,Male,Canada YT Yukon,Canada YT Yukon,Canada YT Yukon,True,TRUE,1034,High priority,144525,False,,,116342,Married,Accumulating,,,,,,,,,,,,,,1974.0749999999998,6580.25,0,0,,,,,Other,1010,,91.70064516509862,English,English,Professor,Increase Net Worth,129309,Low,2016-09-23,67,very satisfied,123236,85686,True,Inactive,2018-09-23,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,74,,
68.74541629774704,Castle Rock,USA,Q4L,Texas,2014-01-02,Castle Rock,USA,Q4L,Texas,Castle Rock,USA,Q4L,Texas,True,40 to 55,True,92264.0,True,1967,email,Low,732.9574342254883,0.09819244925961618,2014-09-04,Growth,1035,2016-04-10,2016-04-10,,1.0,University,2016-04-10,Employed,4,Male,USA Texas,USA Texas,USA Texas,True,TRUE,1035,High priority,108918,False,,,123695,Married,Accumulating,,,,,,,,,,,,,,1383.9599999999998,4613.2,0,2,,,,,Teleconference,1014,,839.7553313808435,English,English,Data Scientist,Estate Planning,121686,High,2016-04-10,67,satisfied,61606,128215,True,Active,2016-04-10,,City,,,,,,,,,,,,,,,,,,,,,,,,,,14,,
48.28454664361519,Metropolis,USA,P0J,Idaho,2016-02-21,Metropolis,USA,P0J,Idaho,Metropolis,USA,P0J,Idaho,True,65 and over,True,104688.0,True,1949,none,Very Low,682.4265811106214,0.9151692530733431,2015-03-20,Growth,1036,2017-03-21,2017-03-21,,1.0,PhD,2017-03-21,Homemaker,1,Female,USA Idaho,USA Idaho,USA Idaho,True,TRUE,1036,High priority,60586,False,,,131850,Single,Accumulating,,,,,,,,,,,,,,1570.32,5234.4,0,0,,,,,Other,,1831,603.1794049373012,English,English,Professor,Increase Net Worth,135569,Low,2017-03-21,67,very satisfied,126047,50313,True,Active,2017-03-21,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
47.76649733927703,Bedrock,USA,K0K,Nevada,2015-09-29,Bedrock,USA,K0K,Nevada,Bedrock,USA,K0K,Nevada,True,65 and over,True,141340.0,True,1934,mail,Very High,724.7040334869794,0.1770273917234696,2014-03-16,Aggressive,1037,2016-02-10,2016-02-10,,1.0,Professional,2016-02-10,Selfemployed,1,Female,USA Nevada,USA Nevada,USA Nevada,True,FALSE,1037,Normal priority,96512,False,,,66148,Divorced,Gifting,,,,,,,,,,,,,,2120.1,7067.0,0,0,,,,,Video Conference,1006,,892.9946428665966,English,English,Software Developer,Retirement Planning,112532,Low,2016-02-10,67,very dissatisfied,127094,46112,True,Active,2016-02-10,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,32,,
48.554069505662696,Smallville,USA,A1Z,Colorado,2015-10-06,Smallville,USA,A1Z,Colorado,Smallville,USA,A1Z,Colorado,True,65 and over,True,66563.0,True,1994,none,Very High,735.2630288510645,0.6244013281426417,2015-07-28,Conserviti,1038,2016-01-11,2016-01-11,,1.0,High School,2016-01-11,Unemployed,3,Male,USA Colorado,USA Colorado,USA Colorado,True,TRUE,1038,Low priority,56908,True,,,101827,Married,Starting,,,,,,,,,,,,,,998.4449999999998,3328.1499999999996,0,1,,,,,Email,1003,,862.5066761296118,English,English,Trades person,Education Planning,137051,Very High,2016-01-11,67,neutral,80427,84229,True,Active,2016-01-11,,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,39,,
70.71776238175069,Bedrock,USA,B1Z,Nebraska,2016-11-19,Bedrock,USA,B1Z,Nebraska,Bedrock,USA,B1Z,Nebraska,True,30 to 40,True,123111.25,True,1982,none,Medium,668.0098171290512,0.37815189844509356,2017-03-16,Moderate,1039,2016-09-13,2016-09-13,,1.0,College,2018-09-13,Employed,2,Female,USA Nebraska,USA Nebraska,USA Nebraska,True,TRUE,1039,Low priority,119641,True,,,101227,Single,Accumulating,,,,,,,,,,,,,,1846.6687499999998,6155.5625,0,1,,,,,Email,1013,,546.0003320332478,English,English,Physician,Capital Acquisition,138340,Low,2016-09-13,67,satisfied,127578,103049,True,Inactive,2018-09-13,,City,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
30.138439405623718,Pallet Town,USA,G1P,Maryland,2014-04-30,Pallet Town,USA,G1P,Maryland,Pallet Town,USA,G1P,Maryland,True,40 to 55,True,81740.0,True,1974,phone,Medium,690.4525224289895,0.172076696337441,2015-11-10,Moderate,1040,2016-08-01,2016-08-01,,1.0,College,2016-08-01,Employed,4,Male,USA Maryland,USA Maryland,USA Maryland,True,TRUE,1040,Low priority,111864,True,,,132830,Married,Accumulating,,,,,,,,,,,,,,1226.1,4087.0,0,2,,,,,Email,1004,,814.8204925673415,English,English,Physician,Capital Acquisition,115371,Medium,2016-08-01,67,satisfied,54582,49769,False,Active,2016-08-01,,City,,,,,,,,,,,,,,,,,,,,,,,,,,50,,
2.3346374340441076,Metropolis,USA,G1P,Missouri,2014-11-16,Metropolis,USA,G1P,Missouri,Metropolis,USA,G1P,Missouri,True,40 to 55,True,130459.0,True,1973,email,Low,666.0648005075883,0.5103844668322969,2014-03-27,Growth,1041,2016-02-14,2016-02-14,,1.0,College,2016-02-14,Employed,4,Male,USA Missouri,USA Missouri,USA Missouri,True,FALSE,1041,High priority,58784,True,,,109278,Married,Accumulating,,,,,,,,,,,,,,1956.8849999999998,6522.95,0,2,,,,,Teleconference,1016,,785.188667989061,English,English,Data Scientist,Estate Planning,70461,Very High,2016-02-14,67,satisfied,106740,50171,False,Active,2016-02-14,,City,,,,,,,,,,,,,,,,,,,,,,,,,,25,,
81.120930427328,Coruscant,USA,G1K,Maine,2015-11-07,Coruscant,USA,G1K,Maine,Coruscant,USA,G1K,Maine,True,55 to 65,True,81521.0,True,1954,phone,Low,653.3548216744058,0.6852772549536226,2016-04-19,Growth,1042,2017-06-13,2017-06-13,,1.0,PhD,2017-06-13,Employed,2,Female,USA Maine,USA Maine,USA Maine,True,TRUE,1042,High priority,136956,True,,,103109,Married,Accumulating,,,,,,,,,,,,,,1222.8149999999998,4076.0499999999997,0,0,,,,,Teleconference,1019,,561.7608347048878,English,English,Data Scientist,Estate Planning,57066,Very High,2017-06-13,67,satisfied,126277,126460,True,Active,2017-06-13,,City,,,,,,,,,,,,,,,,,,,,,,,,,,26,,
94.46636315849378,Los Santos,USA,B1Z,Idaho,2015-07-07,Los Santos,USA,B1Z,Idaho,Los Santos,USA,B1Z,Idaho,True,30 to 40,True,60707.0,True,1981,mail,High,685.3606623881105,0.17748439912520036,2015-03-31,Conserviti,1043,2017-12-18,2017-12-18,,1.0,College,2017-12-18,Employed,3,Male,USA Idaho,USA Idaho,USA Idaho,True,TRUE,1043,Low priority,102621,False,,,70004,Married,Accumulating,,,,,,,,,,,,,,910.6049999999999,3035.35,0,1,,,,,Email,1005,,955.3038216380749,English,English,Lawyer,Capital Acquisition,131130,Medium,2017-12-18,67,neutral,84938,108831,False,Active,2017-12-18,,City,,,,,,,,,,,,,,,,,,,,,,,,,,41,,
64.93943831331035,Zion,Canada,K0K,QC,2017-11-13,Zion,Canada,K0K,QC,Zion,Canada,K0K,QC,True,65 and over,True,181128.75,True,1934,phone,Very High,794.0610722478673,0.10326362152161045,2017-03-01,Aggressive,1044,2016-06-23,2016-06-23,,1.0,Professional,2018-06-23,Selfemployed,2,Male,Canada QC Quebec,Canada QC Quebec,Canada QC Quebec,True,FALSE,1044,Normal priority,141969,True,,,67517,Married,Gifting,,,,,,,,,,,,,,2716.93125,9056.4375,0,0,,,,,Video Conference,1019,,558.2513076851465,English,English,Software Developer,Retirement Planning,68181,Very High,2016-06-23,67,very dissatisfied,116038,73319,False,Inactive,2018-06-23,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,50,,
22.148968478781423,Metropolis,USA,B1Z,Maine,2014-10-03,Metropolis,USA,B1Z,Maine,Metropolis,USA,B1Z,Maine,True,30 to 40,True,55820.0,True,1985,email,Very High,744.6934885190786,0.42081953300198055,2014-04-06,Conserviti,1045,2016-08-28,2016-08-28,,1.0,High School,2016-08-28,Employed,3,Male,USA Maine,USA Maine,USA Maine,True,TRUE,1045,Low priority,138094,False,,,72224,Married,Starting,,,,,,,,,,,,,,837.3,2791.0,0,1,,,,,Email,1001,,769.702117185112,English,English,Lawyer,Education Planning,52554,Very High,2016-08-28,67,neutral,92267,107733,False,Active,2016-08-28,,City,,,,,,,,,,,,,,,,,,,,,,,,,,66,,
2.784354960609881,Metropolis,USA,A1Z,North,2017-02-24,Metropolis,USA,A1Z,North,Metropolis,USA,A1Z,North,True,23 to 30,True,83764.0,True,1992,phone,High,768.4419503878698,0.4311588760352177,2016-09-23,Moderate,1046,2018-07-23,2018-07-23,,1.0,High School,2018-07-23,Unemployed,3,Male,USA North Dakota,USA North Dakota,USA North Dakota,True,TRUE,1046,Low priority,109787,True,,,107609,Married,Accumulating,,,,,,,,,,,,,,1256.4599999999998,4188.2,0,1,,,,,Email,1004,,557.5717557956006,English,English,Lawyer,Capital Acquisition,113075,Medium,2018-07-23,67,neutral,100306,144715,False,Active,2018-07-23,,City,,,,,,,,,,,,,,,,,,,,,,,,,,43,,
4.278374435448725,Coruscant,USA,B1Z,Maryland,2016-12-15,Coruscant,USA,B1Z,Maryland,Coruscant,USA,B1Z,Maryland,True,30 to 40,True,55935.0,True,1985,none,Very High,675.2799280037304,0.9319672770939939,2015-08-21,Conserviti,1047,2018-02-05,2018-02-05,,1.0,High School,2018-02-05,Employed,3,Male,USA Maryland,USA Maryland,USA Maryland,True,TRUE,1047,Low priority,129396,True,,,75046,Married,Starting,,,,,,,,,,,,,,839.025,2796.75,0,1,,,,,Email,1007,,534.2734767479058,English,English,Lawyer,Education Planning,73250,Very High,2018-02-05,67,neutral,139471,66259,True,Active,2018-02-05,,City,,,,,,,,,,,,,,,,,,,,,,,,,,48,,
57.78446184212178,Coruscant,USA,G1K,Nebraska,2015-07-15,Coruscant,USA,G1K,Nebraska,Coruscant,USA,G1K,Nebraska,True,55 to 65,True,92944.0,True,1958,phone,Low,774.48000400623,0.70104756054627,2017-07-10,Growth,1048,2018-08-20,2018-08-20,,1.0,University,2018-08-20,Homemaker,4,Female,USA Nebraska,USA Nebraska,USA Nebraska,True,TRUE,1048,High priority,131127,False,,,90369,Married,Accumulating,,,,,,,,,,,,,,1394.1599999999999,4647.2,0,2,,,,,Teleconference,1003,,258.55302251216705,English,English,Data Scientist,Philanthropy,50472,Low,2018-08-20,67,satisfied,131785,46570,True,Active,2018-08-20,,City,,,,,,,,,,,,,,,,,,,,,,,,,,15,,
80.85129158106305,Coruscant,USA,K0K,Mississippi,2015-04-14,Coruscant,USA,K0K,Mississippi,Coruscant,USA,K0K,Mississippi,True,40 to 55,True,73451.0,True,1962,phone,Medium,750.3790394054033,0.7456861932013912,2016-08-31,Growth,1049,2017-05-20,2017-05-20,,1.0,University,2017-05-20,Employed,4,Female,USA Mississippi,USA Mississippi,USA Mississippi,True,TRUE,1049,High priority,70145,False,,,139096,Married,Accumulating,,,,,,,,,,,,,,1101.7649999999999,3672.5499999999997,0,2,,,,,Email,1004,,133.71763724290952,English,English,Accountant,Estate Planning,68195,Medium,2017-05-20,67,satisfied,58798,134453,True,Active,2017-05-20,,City,,,,,,,,,,,,,,,,,,,,,,,,,,62,,
82.15294087368702,Springfield,USA,P0J,South,2016-12-07,Springfield,USA,P0J,South,Springfield,USA,P0J,South,True,65 and over,True,118578.0,True,1950,mail,Very Low,720.300670460342,0.32726772578204394,2015-11-19,Growth,1050,2017-06-01,2017-06-01,,1.0,PhD,2017-06-01,Homemaker,2,Female,USA South Dakota,USA South Dakota,USA South Dakota,True,FALSE,1050,High priority,59756,False,,,126524,Married,Accumulating,,,,,,,,,,,,,,1778.67,5928.900000000001,0,0,,,,,Other,,1293,391.618835346398,English,English,Professor,Increase Net Worth,124588,Very High,2017-06-01,67,very satisfied,72371,100069,False,Active,2017-06-01,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,14,,
40.8762086964504,Castle Rock,Canada,P0J,BC,2017-10-21,Castle Rock,Canada,P0J,BC,Castle Rock,Canada,P0J,BC,True,65 and over,True,138777.0,True,1950,none,Very High,720.5992727502239,0.6025248533527394,2015-07-20,Aggressive,1051,2018-09-04,2018-09-04,,1.0,PhD,2018-09-04,Homemaker,2,Female,Canada BC British Columbia,Canada BC British Columbia,Canada BC British Columbia,False,FALSE,1051,Normal priority,121761,False,,,108991,Married,Spending,,,,,,,,,,,,,,2081.6549999999997,6938.849999999999,0,0,,,,,In Person,1017,,366.196245328945,English,English,Professor,Increase Net Worth,92640,Very Low,2018-09-04,67,very satisfied,96511,134689,False,Active,2018-09-04,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,67,,
9.107289980781763,Coruscant,USA,G1P,Arizona,2016-07-25,Coruscant,USA,G1P,Arizona,Coruscant,USA,G1P,Arizona,True,40 to 55,True,79203.0,True,1976,phone,Medium,676.7296218801064,0.7976870901771212,2015-02-12,Moderate,1052,2017-05-17,2017-05-17,,1.0,College,2017-05-17,Employed,4,Male,USA Arizona,USA Arizona,USA Arizona,True,TRUE,1052,Low priority,70534,True,,,142738,Married,Accumulating,,,,,,,,,,,,,,1188.0449999999998,3960.1499999999996,0,2,,,,,Email,1002,,305.9872154244445,English,English,Physician,Capital Acquisition,135334,Low,2017-05-17,67,satisfied,102134,91306,False,Active,2017-05-17,,City,,,,,,,,,,,,,,,,,,,,,,,,,,31,,
19.080634916377466,Star City,USA,G1P,Michigan,2016-09-02,Star City,USA,G1P,Michigan,Star City,USA,G1P,Michigan,True,40 to 55,True,96646.0,True,1975,none,Medium,765.3674354370302,0.9252803727467036,2015-06-09,Growth,1053,2017-11-01,2017-11-01,,1.0,College,2017-11-01,Employed,4,Male,USA Michigan,USA Michigan,USA Michigan,True,TRUE,1053,High priority,128439,False,,,142324,Married,Accumulating,,,,,,,,,,,,,,1449.69,4832.3,0,2,,,,,Email,1016,,759.4871511970506,English,English,Accountant,Estate Planning,98299,High,2017-11-01,67,satisfied,115874,137804,True,Active,2017-11-01,,City,,,,,,,,,,,,,,,,,,,,,,,,,,58,,
22.950249104956555,Star City,USA,G1P,Utah,2014-11-19,Star City,USA,G1P,Utah,Star City,USA,G1P,Utah,True,40 to 55,True,90784.0,True,1973,mail,Medium,753.813629346532,0.05932877042155603,2014-11-05,Growth,1054,2016-05-05,2016-05-05,,1.0,College,2016-05-05,Employed,4,Male,USA Utah,USA Utah,USA Utah,True,TRUE,1054,High priority,74867,True,,,124434,Married,Accumulating,,,,,,,,,,,,,,1361.76,4539.2,0,2,,,,,Email,1018,,847.5214495303918,English,English,Accountant,Estate Planning,106032,Low,2016-05-05,67,satisfied,139416,69837,True,Active,2016-05-05,,City,,,,,,,,,,,,,,,,,,,,,,,,,,67,,
35.993586880357974,Los Santos,Canada,A1Z,NB,2014-10-15,Los Santos,Canada,A1Z,NB,Los Santos,Canada,A1Z,NB,True,23 to 30,True,50829.0,True,1992,phone,Very High,693.6889283553578,0.46345194177188404,2014-12-09,Conserviti,1055,2016-01-03,2016-01-03,,1.0,High School,2016-01-03,Employed,3,Male,Canada NB New Brunswick,Canada NB New Brunswick,Canada NB New Brunswick,True,TRUE,1055,Low priority,106073,False,,,47240,Married,Starting,,,,,,,,,,,,,,762.435,2541.45,0,1,,,,,Email,1004,,431.49416492485176,English,English,Lawyer,Education Planning,94081,Medium,2016-01-03,67,neutral,59195,103005,True,Active,2016-01-03,,City,,,,,,,,,,,,,,,,,,,,,,,,,,39,,
5.884087798637607,Metropolis,Canada,G1K,NU,2014-07-27,Metropolis,Canada,G1K,NU,Metropolis,Canada,G1K,NU,True,55 to 65,True,102133.0,True,1958,phone,Low,673.9590407259647,0.44112022840422743,2015-02-18,Growth,1056,2016-10-18,2016-10-18,,1.0,PhD,2016-10-18,Homemaker,4,Female,Canada NU Nunavut,Canada NU Nunavut,Canada NU Nunavut,True,TRUE,1056,High priority,48078,False,,,49931,Married,Accumulating,,,,,,,,,,,,,,1531.995,5106.65,0,2,,,,,Teleconference,,1344,415.0581607562625,English,English,Data Scientist,Increase Net Worth,92033,Very High,2016-10-18,67,very satisfied,76100,70228,True,Active,2016-10-18,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,16,,
98.30310939895882,Springfield,USA,K0K,Idaho,2015-11-04,Springfield,USA,K0K,Idaho,Springfield,USA,K0K,Idaho,True,65 and over,True,110720.0,True,1943,none,Very High,735.5682690581422,0.7145000650305751,2015-02-27,Aggressive,1057,2016-05-19,2016-05-19,,1.0,Professional,2016-05-19,Retired,1,Female,USA Idaho,USA Idaho,USA Idaho,True,FALSE,1057,Normal priority,94246,True,,,128606,Divorced,Spending,,,,,,,,,,,,,,1660.8,5536.0,0,0,,,,,In Person,,1058,749.1574340057588,English,English,Professor,Increase Net Worth,136928,Low,2016-05-19,67,very satisfied,47954,68347,False,Active,2016-05-19,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,45,,
46.82328908829342,Star City,USA,K0K,New,2014-10-08,Star City,USA,K0K,New,Star City,USA,K0K,New,True,55 to 65,True,117441.0,True,1960,none,Low,681.4267055828175,0.3488533034142482,2014-11-22,Growth,1058,2016-06-24,2016-06-24,,1.0,University,2016-06-24,Employed,4,Female,USA New York,USA New York,USA New York,True,TRUE,1058,High priority,45276,True,,,114890,Married,Accumulating,,,,,,,,,,,,,,1761.6149999999998,5872.049999999999,0,2,,,,,Teleconference,1002,,144.34974522738554,English,English,Data Scientist,Increase Net Worth,50989,Medium,2016-06-24,67,very satisfied,127759,70468,True,Active,2016-06-24,,City,,,,,,,,,,,,,,,,,,,,,,,,,,7,,
